id,brand,model,version,year,km,sell_price,purchase_price
21567,MV AGUSTA,T.VELOCE LUSSO,T.VELOCE LUSSO,2018,10000,15190,11650
21569,KAWASAKI,VN,900 CLASSIC,2006,30000,4490,
21571,HONDA,SH,150,2002,27370,1090,150
21587,DUCATI,MONSTER,696,2008,30000,4190,
21601,KEEWAY,RKS,125,2016,10000,1890,
21612,BENELLI,BN,251,2016,40000,1690,
21616,BMW,R,1200 GS,2017,50000,12990,
21617,HARLEY DAVIDSON,SPORTSTER,883 LOW,2005,50050,5990,4500
21620,MACBOR,SHIFTER,125,2018,20000,1990,
21625,SUZUKI,INTRUDER,125,2005,20000,1790,
21627,TRIUMPH,TIGER,800,2016,50000,7190,
21631,KAWASAKI,VN,800 CLASSIC,2005,30000,4690,
21638,BMW,S,1000 R,2018,10000,11790,
21644,HONDA,VFR,800 FI,2005,50000,3990,
21647,HONDA,CB,500 X,2018,10000,5490,
21651,HARLEY DAVIDSON,SPORTSTER,1200 CUSTOM,2018,10000,11090,
21654,HONDA,CBF,500,2019,10000,5190,
21655,YAMAHA,MT,1,2015,30000,2990,
21665,SUZUKI,GSX,S 1000,2003,30000,4290,
21677,YAMAHA,X-MAX,250,2006,40000,1590,
21681,DAELIM,DAYSTAR,125 FI,2018,10000,1890,
21683,YAMAHA,YZF,R1,2007,50000,5490,
21685,SUZUKI,MARAUDER,250,2007,30000,1290,
21693,HARLEY DAVIDSON,SPORTSTER,883 IRON,2010,20000,7990,
21697,HONDA,VFR,1200 F,2010,40000,8490,
21699,SYM,MAXSYM,600,2016,30000,3790,
21700,YAMAHA,TRACER,700,2019,10000,6990,
21703,Hanway,Cafe racer raw 125,125,2016,10000,1490,
21704,BMW,C,600 SPORT,2012,80000,2990,
21707,HONDA,FORZA,125,2018,24453,3490,2200
21708,DERBI,TERRA,125 ADVENTURE,2019,10000,2990,
21717,SUZUKI,INTRUDER,C 800,2006,34037,4990,2675
21729,KYMCO,SUPER DINK,125,2018,20000,2690,
21733,HONDA,CB,500 X,2017,30000,5290,
21734,HONDA,AFRICA TWIN,CRF 1000L,2019,40000,10490,
21744,BMW,R,1200 GS,2007,80000,6790,
21772,PIAGGIO,LIBERTY,125,2015,10000,1590,
21781,KAWASAKI,Z,750,2012,40000,2890,
21790,SUZUKI,GSR,600,2006,50000,2690,
21793,BMW,G,650 GS,2007,30000,3990,
21796,HONDA,S-WING,125,2010,10000,1990,
21799,YAMAHA,T-MAX,500,2007,80000,2990,
21801,KYMCO,AGILITY,125,2019,10000,1790,
21802,YAMAHA,MT,125,2018,10000,3490,
21804,KTM,DUKE,125,2022,10000,4190,
21808,YAMAHA,XV,950,2013,20000,6490,
21810,HONDA,CBF,600 S,2006,60000,2290,
21814,SYM,SYMPHONY,125,2014,30000,1290,
21826,HONDA,FORZA,300,2019,20000,4090,
21829,KEEWAY,SUPERLIGHT,125,2018,20000,1390,
21831,SUZUKI,MARAUDER,250,2005,30000,1590,
21832,SUZUKI,GSX,650 F,2008,26780,3990,3000
21835,CfMoto,650 GT,650 GT,2020,10000,5590,
21848,BMW,R,1250 GS,2019,30000,17990,
21861,KAWASAKI,VN,900 CLASSIC,2013,30000,6690,
21883,HARLEY DAVIDSON,SPORTSTER,1200 R ROADSTER,2006,30000,7390,
21885,KAWASAKI,Z,900,2019,10000,7290,
21886,KAWASAKI,Z,750,2008,40000,3490,
21891,BMW,R,1200 RT 110 CV,2010,60000,9900,
21895,BENELLI,TRK,502 X,2020,32000,4390,
21897,MASH,CAFÃ‰ RACER,125,2015,10000,1290,
21899,HONDA,VFR,800 FI,2012,60000,5590,
21908,KAWASAKI,NINJA,ZX 6R,2006,60000,2990,
21912,YAMAHA,XVS,1300 MIDNIGHT STAR,2007,40000,6490,
21918,KAWASAKI,Z,750,2005,40000,2990,
21930,YAMAHA,FJR,1300,2005,50000,6490,
21931,SYM,JET,125,2020,10000,1890,
21935,YAMAHA,T-MAX,500,2005,40000,3690,
21938,BMW,K,1600 B,2020,20000,21990,
21940,YAMAHA,XT,660 X,2008,10000,4990,3500
21941,YAMAHA,FZ6,S,2004,80000,2190,
21943,VESPA,LX,125,2010,10000,1990,
21944,quadro,qv,3,2018,20000,4890,3000
21945,BMW,C,650 SPORT,2018,20000,7290,
21952,SUZUKI,INTRUDER,M 1800 R,2008,40000,7990,
21955,TRIUMPH,AMERICA,900,2007,40000,5390,
21964,HONDA,@,125,2008,30000,1490,
21967,BMW,[*AJ*] K,1200 LT,2001,80000,4990,
21970,YAMAHA,FZ1,S,2007,40000,2490,
21971,MACBOR,ROCKSTER,FLAT 125,2020,10000,1990,
21972,KEEWAY,SUPERLIGHT,125,2020,10000,1790,
21981,HONDA,NT,700,2007,40000,4290,
21982,YAMAHA,T-MAX,500,2001,60000,2490,
21985,YAMAHA,T-MAX,500,2010,50000,4690,
21988,YAMAHA,XVS,650 DRAG STAR CLASSIC,2006,20000,3990,
21990,BMW,650,ST,2001,30000,2490,
21999,MACBOR,MONTANA,XR1 125,2019,10000,2890,
22009,KYMCO,SUPER DINK,125,2015,10000,2290,
22021,YAMAHA,YZF,R1,2008,20000,7890,
22022,YAMAHA,X-MAX,250,2006,60000,1490,
22023,YAMAHA,MAJESTY,400,2012,50000,3190,1600
22025,SUZUKI,GSR,600,2007,50000,2590,
22029,KTM,SMC,690 R,2021,20000,8490,
22034,YAMAHA,T-MAX,500,2010,40000,5390,
22039,KAWASAKI,Z,900,2019,20000,6690,
22052,SYM,GTS,125 EVO,2012,20000,1590,
22054,BMW,S,1000 XR,2016,50000,12590,
22062,HONDA,SH,125,2018,20000,2690,
22071,YAMAHA,[*AJ*] XVZ,1300 ROYAL STAR,2001,40000,5990,
22073,YAMAHA,MAJESTY,125,2005,30000,1090,
22078,MOTO GUZZI,NEVADA,750 CLASSIC,2010,47508,3590,1800
22093,KTM,ADVENTURE,1290,2021,10000,16990,14000
22103,HARLEY DAVIDSON,DYNA,STREET BOB,2009,80000,9090,
22108,BMW,R,1150 RS,2003,50000,3290,
22113,KYMCO,LIKE,50,2016,20000,1090,
22116,SUZUKI,GSX,R 600,2005,40000,2790,
22123,SUZUKI,B-KING,1340,2008,80000,3990,
22125,MOTO GUZZI,V 7,CAF,2016,20000,5090,
22132,DUCATI,MULTIESTRADA,950,2017,30000,9790,
22150,YAMAHA,XVS,1100 DRAG STAR,2005,60000,3990,
22170,Honda,Shadow 750,Classic,2006,50000,4290,
22173,TRIUMPH,STREET,TRIPLE,2013,50000,3990,
22186,SUZUKI,V-STROM,1000,2007,80000,3790,
22188,SYM,FIDLE II,125 S,2014,20000,1490,
22194,BMW,R,1150 RT,2001,30000,4790,
22196,HONDA,FORZA,125,2017,1000,3990,
22197,HONDA,PCX,125,2018,30000,2390,
22198,BMW,R,1200 GS,2010,30000,11390,
22205,BMW,R,1200 GS,2007,80000,4990,
22209,KYMCO,AK,550,2018,10000,6890,
22214,HONDA,VT,750 SHADOW,2006,40000,4990,
22219,YAMAHA,X-MAX,125,2021,10000,4590,3400
22223,Honda,Monkey,Z125,2019,10000,3290,
22225,KAWASAKI,Z,750,2007,40000,3490,2300
22236,BMW,G,650 GS,2006,50000,3290,
22238,HONDA,CBR,1000 RR FIREBLADE,2018,10000,16390,13000
22244,Kawasaki,Vulcan,900 Classic,2007,80000,3290,
22251,KYMCO,AK,550,2019,30000,6190,
22256,BMW,F,650 GS,2003,40000,3390,
22257,HONDA,CBF,600 N,2007,20000,3290,
22265,YAMAHA,YZF,R1,2006,40000,5990,
22266,KYMCO,AK,550,2019,20000,6290,
22267,KAWASAKI,Z,900,2021,10000,8190,
22271,PIAGGIO,X EVO,125,2016,10000,1990,
22272,PIAGGIO,BEVERLY,300,2018,11000,2790,
22279,APRILIA,PEGASO,650 STRADA,2008,20000,3390,
22282,BMW,F,800 S,2008,80000,3590,
22284,DUCATI,MULTIESTRADA,950,2017,10000,10290,
22287,KYMCO,X CITING,400,2016,32000,3490,
22288,MACBOR,EIGHT MILE,125,2019,20000,2190,
22293,HONDA,VARADERO,XL 125,2006,20000,3190,
22298,KEEWAY,RKR,125,2019,20000,1990,
22299,DUCATI,HYPERMOTARD,1100,2009,19000,6990,5000
22305,YAMAHA,D'ELIGHT,125,2021,10000,2190,
22306,SUZUKI,GSX,R 600,2008,50000,4290,
22308,YAMAHA,MT,9,2016,10000,6990,
22309,BMW,F,800 R,2011,80000,3090,
22317,SYM,JET,50,2019,10248,1690,900
22319,DUCATI,MONSTER,695,2006,60000,2590,
22326,KAWASAKI,VN,900 CLASSIC,2008,80000,4490,
22333,HONDA,CBF,125,2011,30000,1490,
22336,SUZUKI,GSR,600,2007,50000,2190,
22338,Ktm,Super duke,990R,2008,40000,4990,
22340,YAMAHA,XT,660 R,2006,60000,2990,
22348,SUZUKI,INTRUDER,250,2008,50000,1390,
22360,SUZUKI,INTRUDER,C 800,2004,19000,4690,3000
22361,SYM,SYMPHONY,125,2013,30000,1590,
22367,PEUGEOT,TWEET,125,2012,20000,1290,
22372,YAMAHA,XT,1200 Z SUPER TENERE,2016,44000,10490,8450
22373,SUZUKI,GSX,R 750,2006,60000,2190,
22385,HONDA,CBR,600 F,2007,40000,2990,
22390,SUZUKI,GSX,R 600,2007,60000,4490,
22398,HONDA,CB,125 F,2016,10000,1690,
22400,HARLEY DAVIDSON,SPORTSTER,S,2021,1000,15990,
22401,HARLEY DAVIDSON,SPORTSTER,883,2012,30000,7490,
22414,SUZUKI,HAYABUSA,HAYABUSA,2005,40000,7490,5500
22417,KTM,ADVENTURE,1290,2016,60000,10290,
22419,HONDA,LEAD,110,2011,20000,1490,800
22421,HONDA,CB,125 R,2018,20000,2990,
22424,DUCATI,HYPERSTRADA,HYPERSTRADA,2016,30000,8390,
22426,KYMCO,SUPER DINK,125,2012,40000,1490,
22428,BMW,R 1200,1200 R,2007,60000,5590,3900
22433,TRIUMPH,ROCKET,III,2021,10000,22990,
22439,KAWASAKI,Z,900,2020,20000,8190,
22444,KTM,ADVENTURE,1190,2013,40000,8790,
22446,KTM,DUKE,690,2012,30000,3990,
22448,BMW,G,310 R,2017,20000,3190,
22450,HONDA,AFRICA TWIN,CRF 1000L,2019,30000,10990,
22451,Rieju,Strada,Gt,2020,10000,1690,
22454,BMW,F,900 XR,2020,20000,10890,
22456,KAWASAKI,Z,800,2017,30000,5590,
22458,BMW,C,650 SPORT,2016,20000,6590,
22460,BMW,F,800 R,2010,60000,3690,
22462,HARLEY DAVIDSON,TOURING,ROAD KING CLASSIC,2005,20000,10490,
22464,YAMAHA,X-ENTER,125,2021,10000,2390,
22468,YAMAHA,fzs,fazer,2019,8900,13490,
22483,BMW,F,750 GS,2019,40000,8490,
22487,YAMAHA,FZ6,N,2006,40000,2690,
22491,SUZUKI,V-STROM,650,2006,64000,2990,
22494,SUZUKI,GSX,R 600,2004,50000,2490,
22496,YAMAHA,YZF,R 125,2017,20000,3490,
22501,BMW,F800GT,F 800 GT,2019,2000,8790,7500
22502,KAWASAKI,Z,650,2018,20000,4890,
22503,Yamaha,Dragstar 650,Custom,2002,50000,3590,
22504,APRILIA,RSV,4R,2009,50000,8990,
22506,KEEWAY,VIESTE,125,2020,10000,1990,
22508,YAMAHA,T-MAX,500,2006,80000,2390,
22512,KYMCO,AK,550,2018,20000,6190,5200
22513,LEONART,DAYTONA 125,125,2012,10000,1990,
22514,SUZUKI,MARAUDER,250,2003,20000,1390,
22524,BMW,C,400 X,2021,10000,6590,
22526,KTM,EXC,450,2017,10000,5290,
22530,KAWASAKI,VULCAN,S,2018,20000,5590,
22532,Brixton,Felsberg,125,2020,10000,2490,
22533,PIAGGIO,X10,350,2015,10000,3590,
22535,VESPA,LX,125,2013,10000,2790,
22537,KAWASAKI,NINJA,250,2010,80000,1990,
22538,SUZUKI,V-STROM,650,2013,80000,3990,
22539,DUCATI,SCRAMBLER,CLASSIC,2015,10000,5790,
22540,HONDA,VFR,800 FI,2012,67400,5290,3500
22542,Bmw,Gs1200,Ha 1200,2017,20000,14490,
22543,KAWASAKI,VERSYS,650,2007,60000,2290,
22544,KYMCO,PEOPLE,125,2006,20000,990,
22548,YAMAHA,NMAX,125CC,2020,10000,2890,
22549,SUZUKI,BURGMAN,125,2006,40000,1190,
22550,YAMAHA,MT,9,2016,20000,7790,
22552,HARLEY DAVIDSON,SPORTSTER,883 IRON,2012,10000,8390,
22554,KAWASAKI,ER,6F,2009,12400,3490,2000
22555,YAMAHA,MT,7,2018,40000,5090,
22557,Royal Enfield,Classic 500,500,2012,10000,2990,
22558,BMW,R,1250 RT,2019,20000,19190,
22559,APRILIA,RS,50,2017,20000,2190,
22563,SYM,SYMPHONY,125,2016,20000,1690,
22570,HONDA,REBEL,500,2019,10000,5490,
22571,MASH,BLACK SEVEN,125,2014,20000,1490,
22573,SUZUKI,VANVAN,125,2007,20000,2190,
22575,BMW,R,1200 GS,2011,50000,11290,
22576,KTM,EXC,690 R,2008,10000,2990,
22577,BMW,F,900 R,2020,10000,8190,
22580,YAMAHA,YZF,R 6,2009,60000,4890,
22583,DUCATI,STREETFIGHTER,V4S,2021,12000,22990,19500
22584,SUZUKI,V-STROM,650,2014,80000,4790,
22585,KTM,EXC,125 SIX DAYS,2013,10000,5290,
22596,BMW,R,1200 GS,2005,60000,5990,
22599,YAMAHA,YBR,125,2013,20000,1390,
22610,YAMAHA,XVS,1300 MIDNIGHT STAR,2008,80000,4790,
22612,HARLEY DAVIDSON,SPORTSTER,883,2003,10000,6090,
22617,PIAGGIO,LIBERTY,125,2021,10000,2190,
22618,KAWASAKI,KLV,1000,2006,50000,4990,
22622,YAMAHA,T-MAX,500,2007,50000,3990,
22625,SUZUKI,BURGMAN,125,2017,10000,2890,
22631,BMW,R,1200 GS,2012,60000,9990,
22633,KYMCO,SUPER DINK,125,2011,20000,1590,
22635,BMW,R,1200 GS,2016,60000,12490,
22637,HONDA,NC,700 S,2012,30000,3990,
22640,HONDA,SH,125,2010,50000,2290,
22645,YAMAHA,XT,660 R,2004,30000,3490,
22646,HONDA,VTR,250,2010,40000,2690,
22648,MACBOR,MONTANA,XR1 125,2021,10000,2790,
22653,SYM,SYMPHONY,125,2013,10000,1590,
22655,KYMCO,X CITING,400 S,2020,10000,4990,
22656,BMW,R,1250 GS,2011,30000,11490,
22657,Benelli,Bn,302 R,2019,10000,2990,
22658,YAMAHA,[*AJ*] MT,09 SP,2019,20000,9490,
22661,YAMAHA,X-MAX,250,2006,30000,1990,
22662,KYMCO,AK,550,2020,20000,6990,
22667,HONDA,CBF,500,2005,60000,1790,
22670,YAMAHA,X-MAX,125,2015,20000,2790,
22673,KYMCO,SUPER DINK,125,2012,40000,1790,
22674,TRIUMPH,TIGER,800,2019,20000,10590,
22676,SUZUKI,V-STROM,1000,2001,60000,2990,
22677,HONDA,PAN-EUROPEAN,PAN-EUROPEAN,2007,80000,6290,
22678,PIAGGIO,MEDLEY,125,2021,10000,2890,
22684,YAMAHA,YBR,125,2011,20000,1590,
22689,moto guzzi,v85TT,trail,2019,6596,9490,7650
22690,SUZUKI,BANDIT,650,2008,60000,2190,
22692,HARLEY DAVIDSON,SPORTSTER,883 CUSTOM,2005,50000,5690,
22695,PIAGGIO,BEVERLY,TOURERE 250 IE,2004,40000,1190,
22697,MACBOR,ROCKSTER,125,2020,10000,1990,
22698,KTM,EXC,300,2018,10000,6290,
22702,HONDA,CB,600 F HORNET,2006,11000,3590,
22704,KYMCO,K-XCT,300,2016,20000,2690,
22708,YAMAHA,FZ6,N,2013,20000,3290,
22709,DUCATI,MONSTER,696,2009,50000,3990,
22710,SUZUKI,INTRUDER,M 1800 R,2008,40000,8590,
22713,PIAGGIO,LIBERTY,50,2010,11000,1290,300
22719,KTM,EXC,250 F,2018,10000,6990,
22720,KYMCO,AGILITY,125,2015,10000,1390,
22724,KAWASAKI,Z,650,2017,50000,9999,
22727,HONDA,PASSION,125 IE,2007,30000,1290,
22733,HONDA,CB,500 X,2019,10000,5590,
22739,SUZUKI,GSR,600,2007,80000,2490,
22740,BMW,F,800 GT,2015,28000,6590,4800
22744,YAMAHA,FZ6,S,2006,60000,2190,
22745,YAMAHA,XVS,650 DRAG STAR CLASSIC,2002,50000,3490,
22747,TRIUMPH,STREET,TRIPLE,2018,30000,6690,
22751,MACBOR,JOHNNY BE GOOD,125,2020,10000,2290,
22762,BMW,R,1100 S,2005,80000,3990,
22765,MONDIAL,HPS,125,2019,10000,2590,
22768,BENELLI,TRK,502X,2021,1850,5990,5200
22772,HONDA,SH,125,2011,20000,2390,
22781,SYM,CRUISYM,125,2021,10000,4190,
22783,KAWASAKI,VERSYS,650,2019,20000,6990,5500
22784,YAMAHA,X-MAX,400,2015,60000,3290,
22785,SYM,SYMPHONY,125,2019,20000,1790,
22795,KAWASAKI,[*AJ*] Z,900,2021,10000,8290,
22803,HONDA,[*AJ*] CB,650F,2019,20000,6890,
22804,SUZUKI,INTRUDER,250,2005,50000,1490,
22805,KAWASAKI,ER,5,2005,60000,1390,
22806,HONDA,VFR,1200 F,2015,60000,8490,
22809,DERBI,SENDA,RACING 50 SM,2019,10000,2490,
22811,Daelin,Xq1,125,2020,10000,2790,
22824,HONDA,INTEGRA,INTEGRA,2016,30000,5790,
22826,BMW,K,1300 GT,2008,60000,8290,6600
22830,MACBOR,MONTANA,XR1 125,2021,10000,2790,
22838,DUCATI,MULTIESTRADA,950,2018,30000,9790,
22846,BMW,R,1100 S,2003,80000,3990,
22852,SYM,JOYMAX,300,2016,20000,2190,
22868,SYM,SYMPHONY,125,2018,10000,1890,
22872,KAWASAKI,NINJA,ZX 6R,2003,58710,2490,1200
22878,KAWASAKI,VULCAN,800 CLASSIC,1997,30000,2990,2000
22884,BMW,C,650 SPORT,2018,40000,6090,
22887,KEEWAY,SUPERLIGHT,125,2018,10000,1690,
22890,BMW,R,1200 GS,2017,60000,12490,
22892,HONDA,NC,750X,2022,10000,7990,
22897,Sym,Fiddle 3,125,2015,20000,1390,
22902,HARLEY DAVIDSON,SPORTSTER,1200 R ROADSTER,2010,20000,7990,
22905,HONDA,S-WING,125,2010,10000,1990,
22907,YAMAHA,TRACER,700,2018,10000,6790,
22908,HONDA,CBF,600 S,2008,30000,3990,
22909,YAMAHA,YZF,R 6,2005,30000,3590,
22914,YAMAHA,X-MAX,250,2006,40000,1490,
22916,YAMAHA,T-MAX,500,2010,40000,5290,
22918,HARLEY DAVIDSON,DYNA,SWITCHBACK,2012,60000,12490,
22925,HARLEY DAVIDSON,SPORTSTER,883 IRON,2010,30000,7090,
22926,KAWASAKI,ER,6N,2009,30000,2790,
22930,BMW,S,1000 R,2016,60000,8790,
22934,HONDA,CBR,600 RR,2003,50000,2990,
22940,KEEWAY,SUPERLIGHT,125,2014,10000,1290,
22944,Rieju,Century,125c,2021,10000,3090,
22945,SYM,SYMPHONY,50,2020,10000,1590,
22946,GILERA,NEXUS,500,2010,30000,2190,
22947,KAWASAKI,VULCAN,800 CLASSIC,2017,10800,7490,6000
22949,KAWASAKI,ER,6F,2009,40000,2990,
22952,YAMAHA,[*AJ*] MT,07 ABS,2020,20000,5990,
22958,YAMAHA,MT,7,2018,20000,4690,
22965,BMW,R,1200 RT 110 CV,2005,80000,6990,
22972,KTM,EXC,350 F,2013,20000,4290,
22975,HONDA,MSX,125,2018,10000,2290,
22976,BMW,R,1200 GS ADVENTURE,2006,80000,6990,
22979,SUZUKI,V-STROM,650,2004,80000,2490,
22980,KAWASAKI,VERSYS,1000,2017,60000,8690,
22982,TRIUMPH,TIGER,1200,2016,30000,12190,
22987,KTM,EXC,250,2021,10000,7490,
22992,SUZUKI,BURGMAN,400,2019,30000,4690,
22996,HYOSUNG,GV,125 AQUILA,2020,10000,2990,
22997,YAMAHA,MT,7,2021,10000,6990,
23007,HONDA,FORZA,125,2020,10000,4290,
23013,BMW,R,1200 GS,2011,30000,11190,
23015,KYMCO,X CITING,400,2015,10000,4390,
23017,YAMAHA,X-MAX,250,2014,40000,2990,
23019,BMW,R,1200GS,2015,40000,12990,11500
23021,APRILIA,TUONO,125,2021,10000,3490,
23022,PIAGGIO,LIBERTY,125,2007,20000,890,
23035,KAWASAKI,Z,800,2014,30000,5690,
23037,HONDA,PCX,125,2019,8600,2590,1650
23041,SUZUKI,V-STROM,1000,2021,10000,11290,9300
23044,YAMAHA,YZF,R125,2017,6500,3790,2900
23048,KAWASAKI,ER,6N,2008,50000,2100,
23058,GASGAS,EC,250,2021,10000,7590,
23060,Ktm,Adventure,950,2003,80000,4990,2600
23061,KAWASAKI,[*AJ*] Z,900,2017,20000,6590,
23063,SUZUKI,MARAUDER,250,2006,10000,1390,
23065,KAWASAKI,Z,800,2015,50000,5390,
23066,SUZUKI,BANDIT,650,2005,40000,2390,
23067,TRIUMPH,BONNEVILLE,900,2015,10000,5590,
23068,MACBOR,SHIFTER,125,2021,10000,1990,
23069,YAMAHA,NMAX,125CC,2018,10000,2690,
23072,BMW,F,800 GS ADVENTURE,2015,20000,7590,
23076,YAMAHA,FJR,1300,2008,80000,4490,
23077,Sumco,Scooter 125cc,Luna,2015,10000,1190,
23084,YAMAHA,FZ6,N,2012,50000,2990,
23090,HONDA,X-ADV,750,2018,12000,8290,7200
23093,BMW,R,1200 RT 110 CV,2005,60000,6990,
23097,SUZUKI,V-STROM,650,2006,20000,4290,
23098,APRILIA,TUONO,V4 1100,2018,20000,13790,
23105,YAMAHA,XVS,650 DRAG STAR CLASSIC,2006,30000,3590,
23106,YAMAHA,X-MAX,300,2019,10000,4990,4100
23107,Hanway,Escrambler,125,2019,10000,1990,
23110,VESPA,PRIMAVERA,125,2019,10000,3390,
23113,YAMAHA,MT,10,2017,60000,8990,
23114,SUZUKI,KATANA,1000,2020,10000,9890,
23115,MACBOR,SHIFTER,125,2019,10000,1890,
23116,YAMAHA,X-MAX,125,2020,10000,4390,
23121,VESPA,GTS,125,2018,10000,3790,2900
23123,PEUGEOT,SPEEDFIGHT,50,2017,10000,1790,
23131,KAWASAKI,ZZR,1400,2010,80000,5890,
23133,BMW,F,650 CS SCARVER,2003,40000,2290,
23136,KEEWAY,SUPERLIGHT,125,2021,10000,2190,
23140,BMW,R,1200 RT 110 CV,2018,30000,13790,
23149,YAMAHA,MT,9,2017,6611,7790,6500
23150,SUZUKI,INTRUDER,C 800 VOLUSIA,2007,20000,4990,
23151,DAELIM,S3,125 FI,2014,10000,1690,
23154,BMW,F,650 GS,2003,30000,2490,
23155,YAMAHA,T-MAX,500,2009,80000,3990,
23161,BMW,R,1200 C,2004,50000,4490,
23167,YAMAHA,X-MAX,400,2014,30000,3790,
23168,MOTO GUZZI,V 7,CLASSIC,2015,50000,4490,
23174,HONDA,CBR,600 F,2003,30000,2790,
23178,SHERCO,ENDURO,4,5 I,2018,10000,7690
23182,Honda,Crf,250L,2014,11000,3490,1800
23186,DUCATI,MULTIESTRADA,950,2019,30000,9490,
23190,SUZUKI,BURGMAN,125,2006,10000,1490,
23192,HONDA,SH,125,2018,10000,3190,
23195,KAWASAKI,Z,1000,2017,30000,5990,
23197,DUCATI,STREETFIGHTER,V2,2011,40000,8890,7000
23201,DUCATI,SCRAMBLER,SIXTY2,2016,20000,5690,
23203,KAWASAKI,[*AJ*] Z,900,2019,20000,6790,5800
23205,DUCATI,PANIGALE,1199R,2016,6000,15490,18000
23206,YAMAHA,MT,125,2020,20000,3890,
23207,KYMCO,GRAND DINK,125,2008,30000,990,
23212,VESPA,GTS,125,2018,10000,3690,
23213,HUSQVARNA,SUPERMOTO,701,2016,20000,6790,5100
23215,KAWASAKI,VULCAN,800 CLASSIC,2015,60000,3990,
23219,SUZUKI,SV,650,2001,60000,1790,
23229,MV AGUSTA,T.VELOCE LUSSO,T.VELOCE LUSSO,2021,10000,14990,
23253,HONDA,SH,300,2016,30000,3790,
23256,DERBI,BOULEVAR,125 4T,2006,20000,1090,
23259,KAWASAKI,Z,1000,2007,60000,2990,
23264,HONDA,CBF,600 S,2007,40000,2890,
23267,Leonart,Daytona,125cc,2010,20000,1690,
23275,BMW,R 1250 RT,1250 RT,2020,3200,21990,17250
23277,PIAGGIO,LIBERTY,50,2010,30000,1190,250
23279,DUCATI,[*AJ*] MONSTER,696,2009,26000,4490,3400
23281,HONDA,CBF,600 S,2000,40000,2190,
23282,PEUGEOT,METROPOLIS,400,2018,30000,5590,
23285,HONDA,PCX,125,2013,10000,1990,
23287,SYM,SYMPHONY,125,2015,10000,1090,
23289,SUZUKI,GSX,R 600,2009,50000,3990,
23295,BMW,G,450 X,2009,20000,2190,
23313,KYMCO,AGILITY,125,2015,40000,1090,
23314,YAMAHA,MT,7,2016,20000,4690,
23315,KTM,EXC,300,2014,10000,4490,
23320,HUSQVARNA,TE,250,2019,10000,6290,
23321,TRIUMPH,BONNEVILLE,T 120,2018,30000,8790,
23322,HONDA,VISION,110,2015,40000,1490,
23326,DUCATI,MULTIESTRADA,1260,2018,20000,18990,
23336,HARLEY DAVIDSON,SPORTSTER,1200 CUSTOM,2010,60000,6590,
23342,YAMAHA,MT,7,2015,30000,4290,
23347,BMW,R,1250 GS,2008,60000,7990,
23350,SUZUKI,BANDIT,650,2007,15000,3190,2000
23352,YAMAHA,FZ6,N,2005,40000,2390,
23356,KAWASAKI,[*AJ*] NINJA,250 R,2009,40000,1990,
23357,BMW,F,800 GS ADVENTURE,2015,50000,8490,
23368,SYM,JET,125,2022,10000,2490,
23371,HONDA,SH,300,2018,30000,3990,
23402,KAWASAKI,J,300,2016,20000,2590,
23403,BMW,G,650 GS,2012,50000,5290,
23404,KYMCO,AK,550,2020,10000,7290,
23407,SUZUKI,GSR,600,2007,40000,2890,
23415,KAWASAKI,ER,6N,2014,30000,3490,
23430,BMW,R,1200 RT 110 CV,2007,50000,7790,
23436,KAWASAKI,ER,6F,2009,8225,4090,3000
23439,BMW,G,650 GS,2008,20000,5390,
23451,YAMAHA,T-MAX,530,2015,30000,6990,
23453,YAMAHA,X-ENTER,125,2018,10000,2390,
23455,YAMAHA,X-MAX,125,2021,10000,4590,3.3
23458,HONDA,PASSION,125 IE,2009,20000,1390,
23462,KYMCO,SUPER DINK,125,2009,20000,1790,
23465,HONDA,SH,125,2006,30000,1490,
23467,KTM,EXC,125,2010,10000,3990,
23468,APRILIA,SR MAX,300,2016,60000,2190,
23469,BENELLI,TRK,502,2018,10000,5190,
23471,KAWASAKI,VERSYS,650,2010,10000,4590,
23477,YAMAHA,FZ6,S,2005,80000,1990,
23482,HONDA,SH,125,2016,10000,2790,
23495,YAMAHA,X-MAX,400,2013,20000,3990,
23500,SYM,CRUISYM,125,2020,10000,3490,
23507,SUZUKI,BANDIT,650,2007,10000,3490,
23508,HONDA,SH,300,2012,80000,1690,
23511,KYMCO,AGILITY,125,2017,10000,1590,
23517,SUZUKI,GSX,R 600,1998,80000,1990,
23519,BMW,F,800 R,2009,10000,4390,
23523,KAWASAKI,ER,6N,2011,30000,3290,
23533,MASH,CAFÃ‰ RACER,125,2015,10000,1590,
23537,TRIUMPH,TIGER,1050,2017,60000,9490,
23544,HONDA,CBR,500R,2019,30000,5490,
23551,HONDA,AFRICA TWIN,CRF 1000L,2019,30000,11290,
23560,BMW,R,1200 RT 110 CV,2008,50000,7790,
23567,SYM,SYMPHONY,125,2019,10000,1690,
23573,HONDA,CBF,600 N,2006,50000,2590,
23578,SUZUKI,GSR,600,2007,40000,2590,1700
23583,SYM,CRUISYM,125,2019,10000,2890,
23588,HONDA,FORZA,300,2020,20000,4790,
23589,HONDA,PCX,125,2016,40000,1490,
23590,HONDA,X-ADV,750,2017,40000,7590,
23593,SUZUKI,GSX,R 750,2007,40000,5190,
23595,YAMAHA,X-MAX,300,2018,20000,4490,
23598,YAMAHA,X-MAX,125,2019,10000,4290,
23601,YAMAHA,FZ1,S,2008,20000,3490,
