id,Brand,Model,Year,Odometer,Sell_Price,Purchase_Price,Category,Rating,Displacement (ccm),Power (hp),Torque (Nm),Engine cylinder,Engine stroke,Gearbox,Bore (mm),Stroke (mm),Fuel capacity (lts),Fuel system,Fuel control,Cooling system,Transmission type,Dry weight (kg),Wheelbase (mm),Seat height (mm),Front brakes,Rear brakes,Front tire,Rear tire,Front suspension,Rear suspension,Color options
18048,suzuki,v-strom 650,2007,30000,2990,,Naked bike,4.0,645.0,,,V2, four-stroke,6-speed,81.0,62.6,22.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,194.0,1555.0,820.0,Double disc,Single disc,110/80-R19 ,150/70-R17 ,"Telescopic, oil damped, adjustable preload","Link-type, adjustable spring preload and rebound damping","Blue, Gray"
25053,suzuki,v-strom 650,2007,80000,2890,,Naked bike,4.0,645.0,,,V2, four-stroke,6-speed,81.0,62.6,22.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,194.0,1555.0,820.0,Double disc,Single disc,110/80-R19 ,150/70-R17 ,"Telescopic, oil damped, adjustable preload","Link-type, adjustable spring preload and rebound damping","Blue, Gray"
26640,suzuki,v-strom 650,2007,40000,4290,2450.0,Naked bike,4.0,645.0,,,V2, four-stroke,6-speed,81.0,62.6,22.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,194.0,1555.0,820.0,Double disc,Single disc,110/80-R19 ,150/70-R17 ,"Telescopic, oil damped, adjustable preload","Link-type, adjustable spring preload and rebound damping","Blue, Gray"
32173,suzuki,v-strom 650,2007,60000,3490,,Naked bike,4.0,645.0,,,V2, four-stroke,6-speed,81.0,62.6,22.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,194.0,1555.0,820.0,Double disc,Single disc,110/80-R19 ,150/70-R17 ,"Telescopic, oil damped, adjustable preload","Link-type, adjustable spring preload and rebound damping","Blue, Gray"
32671,suzuki,v-strom 650,2007,80000,2790,,Naked bike,4.0,645.0,,,V2, four-stroke,6-speed,81.0,62.6,22.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,194.0,1555.0,820.0,Double disc,Single disc,110/80-R19 ,150/70-R17 ,"Telescopic, oil damped, adjustable preload","Link-type, adjustable spring preload and rebound damping","Blue, Gray"
37642,suzuki,v-strom 650,2007,80000,2790,,Naked bike,4.0,645.0,,,V2, four-stroke,6-speed,81.0,62.6,22.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,194.0,1555.0,820.0,Double disc,Single disc,110/80-R19 ,150/70-R17 ,"Telescopic, oil damped, adjustable preload","Link-type, adjustable spring preload and rebound damping","Blue, Gray"
37893,suzuki,v-strom 650,2007,60000,3490,,Naked bike,4.0,645.0,,,V2, four-stroke,6-speed,81.0,62.6,22.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,194.0,1555.0,820.0,Double disc,Single disc,110/80-R19 ,150/70-R17 ,"Telescopic, oil damped, adjustable preload","Link-type, adjustable spring preload and rebound damping","Blue, Gray"
46885,suzuki,v-strom 650,2007,80000,3190,,Naked bike,4.0,645.0,,,V2, four-stroke,6-speed,81.0,62.6,22.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,194.0,1555.0,820.0,Double disc,Single disc,110/80-R19 ,150/70-R17 ,"Telescopic, oil damped, adjustable preload","Link-type, adjustable spring preload and rebound damping","Blue, Gray"
50171,suzuki,v-strom 650,2007,60000,3990,,Naked bike,4.0,645.0,,,V2, four-stroke,6-speed,81.0,62.6,22.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,194.0,1555.0,820.0,Double disc,Single disc,110/80-R19 ,150/70-R17 ,"Telescopic, oil damped, adjustable preload","Link-type, adjustable spring preload and rebound damping","Blue, Gray"
55223,suzuki,v-strom 650,2007,50000,4190,,Naked bike,4.0,645.0,,,V2, four-stroke,6-speed,81.0,62.6,22.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,194.0,1555.0,820.0,Double disc,Single disc,110/80-R19 ,150/70-R17 ,"Telescopic, oil damped, adjustable preload","Link-type, adjustable spring preload and rebound damping","Blue, Gray"
7403,piaggio,liberty 125,2013,10000,1390,,Scooter,3.0,125.0,10.5,9.6,Single cylinder, four-stroke,Automatic,,,6.0,Carburettor,,Air,Belt,,,,Single disc,Single disc,90/90-15 ,110/80-14 ,Telescopic fork with hydraulic damping,Single spring with pre-load hydraulic damper,"White, gray"
7422,yamaha,tracer 700,2019,20000,6290,,Sport touring,3.0,689.0,73.8,68.0,Twin, four-stroke,6-speed,80.0,68.6,17.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,,1450.0,835.0,Double disc. Hydraulic. ,Single disc. Hydraulic. ,120/70-R17 ,180/55-R17 ,Telescopic forks,"Swingarm, (link suspension)","Phantom Blue, Nimbus Grey, Tech Black"
21700,yamaha,tracer 700,2019,10000,6990,,Sport touring,3.0,689.0,73.8,68.0,Twin, four-stroke,6-speed,80.0,68.6,17.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,,1450.0,835.0,Double disc. Hydraulic. ,Single disc. Hydraulic. ,120/70-R17 ,180/55-R17 ,Telescopic forks,"Swingarm, (link suspension)","Phantom Blue, Nimbus Grey, Tech Black"
34308,yamaha,tracer 700,2019,10000,6490,,Sport touring,3.0,689.0,73.8,68.0,Twin, four-stroke,6-speed,80.0,68.6,17.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,,1450.0,835.0,Double disc. Hydraulic. ,Single disc. Hydraulic. ,120/70-R17 ,180/55-R17 ,Telescopic forks,"Swingarm, (link suspension)","Phantom Blue, Nimbus Grey, Tech Black"
44731,yamaha,tracer 700,2019,10000,6790,,Sport touring,3.0,689.0,73.8,68.0,Twin, four-stroke,6-speed,80.0,68.6,17.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,,1450.0,835.0,Double disc. Hydraulic. ,Single disc. Hydraulic. ,120/70-R17 ,180/55-R17 ,Telescopic forks,"Swingarm, (link suspension)","Phantom Blue, Nimbus Grey, Tech Black"
47048,yamaha,tracer 700,2019,10000,6890,,Sport touring,3.0,689.0,73.8,68.0,Twin, four-stroke,6-speed,80.0,68.6,17.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,,1450.0,835.0,Double disc. Hydraulic. ,Single disc. Hydraulic. ,120/70-R17 ,180/55-R17 ,Telescopic forks,"Swingarm, (link suspension)","Phantom Blue, Nimbus Grey, Tech Black"
51457,yamaha,tracer 700,2019,20000,6990,,Sport touring,3.0,689.0,73.8,68.0,Twin, four-stroke,6-speed,80.0,68.6,17.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,,1450.0,835.0,Double disc. Hydraulic. ,Single disc. Hydraulic. ,120/70-R17 ,180/55-R17 ,Telescopic forks,"Swingarm, (link suspension)","Phantom Blue, Nimbus Grey, Tech Black"
52398,yamaha,tracer 700,2019,10000,6790,,Sport touring,3.0,689.0,73.8,68.0,Twin, four-stroke,6-speed,80.0,68.6,17.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,,1450.0,835.0,Double disc. Hydraulic. ,Single disc. Hydraulic. ,120/70-R17 ,180/55-R17 ,Telescopic forks,"Swingarm, (link suspension)","Phantom Blue, Nimbus Grey, Tech Black"
7487,ktm,rc 125,2019,20000,3290,,Sport,,124.7,15.0,12.0,Single cylinder, four-stroke,6-speed,58.0,47.2,10.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,135.0,1340.0,820.0,Single disc. ABS. Four-piston calipers. ,Single disc. ABS. Floating disc. Single-piston caliper. ,110/90-R17 ,150/70-R17 ,WP upside-down Ø 43 mm,WP monoshock,White/Black/Orange
7510,yamaha,tracer 900,2020,20000,12290,10500.0,Super motard,3.3,847.0,115.0,87.2,In-line three, four-stroke,6-speed,78.0,59.0,18.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,,1501.0,850.0,Double disc. Hydraulic. ABS.,Single disc. Hydraulic. ABS.,120/70-ZR17 ,180/55-ZR17 ,"41mm inverted fork, adjustable preload and rebound damping",Adjustable link-type Monocross,Icon Gray
21039,yamaha,tracer 900,2020,10000,11590,,Super motard,3.3,847.0,115.0,87.2,In-line three, four-stroke,6-speed,78.0,59.0,18.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,,1501.0,850.0,Double disc. Hydraulic. ABS.,Single disc. Hydraulic. ABS.,120/70-ZR17 ,180/55-ZR17 ,"41mm inverted fork, adjustable preload and rebound damping",Adjustable link-type Monocross,Icon Gray
50975,yamaha,tracer 900,2020,10000,11490,,Super motard,3.3,847.0,115.0,87.2,In-line three, four-stroke,6-speed,78.0,59.0,18.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,,1501.0,850.0,Double disc. Hydraulic. ABS.,Single disc. Hydraulic. ABS.,120/70-ZR17 ,180/55-ZR17 ,"41mm inverted fork, adjustable preload and rebound damping",Adjustable link-type Monocross,Icon Gray
7529,honda,forza 350,2021,20000,4890,,Scooter,3.6,329.6,28.4,31.9,Single cylinder, four-stroke,Automatic,77.0,70.7,11.5,Injection. PGM-Fi,Single Overhead Cams (SOHC),Liquid,Belt,185.0,1510.0,780.0,Single disc. ABS,Single disc. ABS,120/70-15 ,140/70-14 ,Telescopic fork,,"Mat Cynos Grey Metallic, Pearl Falcon Grey, Mat Pearl Pacific Blue"
30618,honda,forza 350,2021,10000,5390,,Scooter,3.6,329.6,28.4,31.9,Single cylinder, four-stroke,Automatic,77.0,70.7,11.5,Injection. PGM-Fi,Single Overhead Cams (SOHC),Liquid,Belt,185.0,1510.0,780.0,Single disc. ABS,Single disc. ABS,120/70-15 ,140/70-14 ,Telescopic fork,,"Mat Cynos Grey Metallic, Pearl Falcon Grey, Mat Pearl Pacific Blue"
41502,honda,forza 350,2021,10000,5290,,Scooter,3.6,329.6,28.4,31.9,Single cylinder, four-stroke,Automatic,77.0,70.7,11.5,Injection. PGM-Fi,Single Overhead Cams (SOHC),Liquid,Belt,185.0,1510.0,780.0,Single disc. ABS,Single disc. ABS,120/70-15 ,140/70-14 ,Telescopic fork,,"Mat Cynos Grey Metallic, Pearl Falcon Grey, Mat Pearl Pacific Blue"
46541,honda,forza 350,2021,10000,5290,,Scooter,3.6,329.6,28.4,31.9,Single cylinder, four-stroke,Automatic,77.0,70.7,11.5,Injection. PGM-Fi,Single Overhead Cams (SOHC),Liquid,Belt,185.0,1510.0,780.0,Single disc. ABS,Single disc. ABS,120/70-15 ,140/70-14 ,Telescopic fork,,"Mat Cynos Grey Metallic, Pearl Falcon Grey, Mat Pearl Pacific Blue"
53834,honda,forza 350,2021,10000,5290,,Scooter,3.6,329.6,28.4,31.9,Single cylinder, four-stroke,Automatic,77.0,70.7,11.5,Injection. PGM-Fi,Single Overhead Cams (SOHC),Liquid,Belt,185.0,1510.0,780.0,Single disc. ABS,Single disc. ABS,120/70-15 ,140/70-14 ,Telescopic fork,,"Mat Cynos Grey Metallic, Pearl Falcon Grey, Mat Pearl Pacific Blue"
7556,bmw,r 1200 gs adventure,2012,80000,9990,,Enduro / offroad,3.4,1170.0,110.0,120.0,Two cylinder boxer, two-stroke,6-speed,101.0,73.0,33.0,"Injection. Electronic intake pipe injection/BMS-K digital engine management with overrun fuel cut-off, twin spark ignition",Double Overhead Cams/Twin Cam (DOHC),Oil & air,Shaft drive,223.0,1510.0,890.0,Double disc. Optional integral ABS. Can be switched off.,Single disc. Optional integral ABS. Can be switched off.,110/80-R19 ,150/70-R17 ,BMW Motorrad Telelever,Cast aluminium single-sided swing arm with BMW Motorrad Paralever,Magma red
55312,bmw,r 1200 gs adventure,2012,80000,9990,,Enduro / offroad,3.4,1170.0,110.0,120.0,Two cylinder boxer, two-stroke,6-speed,101.0,73.0,33.0,"Injection. Electronic intake pipe injection/BMS-K digital engine management with overrun fuel cut-off, twin spark ignition",Double Overhead Cams/Twin Cam (DOHC),Oil & air,Shaft drive,223.0,1510.0,890.0,Double disc. Optional integral ABS. Can be switched off.,Single disc. Optional integral ABS. Can be switched off.,110/80-R19 ,150/70-R17 ,BMW Motorrad Telelever,Cast aluminium single-sided swing arm with BMW Motorrad Paralever,Magma red
7662,bmw,r 1200 gs adventure,2016,80000,13290,,Enduro / offroad,3.4,1170.0,125.0,125.0,Two cylinder boxer, four-stroke,6-speed,101.0,73.0,30.0,Injection. Electronic intake pipe injection,Double Overhead Cams/Twin Cam (DOHC),Oil & air,Shaft drive,229.1,1510.0,890.0,Double disc. ABS. Floating discs. Four-piston calipers. ,Single disc. ABS. Floating disc. Two-piston calipers. ,120/70-R19 ,170/60-R17 ,"BMW Motorrad Telelever; stanchion diameter 37 mm, central spring strut","Cast aluminium single-sided swing arm with BMW Motorrad Paralever; WAD strut (travel-related damping), spring pre-load hydraulically adjustable (continuously variable) at handwheel, rebound damping adjustable at handwheel","Light White, Ocean Blue metallic Matte, Racing Red Matte"
24342,bmw,r 1200 gs adventure,2016,30000,12990,,Enduro / offroad,3.4,1170.0,125.0,125.0,Two cylinder boxer, four-stroke,6-speed,101.0,73.0,30.0,Injection. Electronic intake pipe injection,Double Overhead Cams/Twin Cam (DOHC),Oil & air,Shaft drive,229.1,1510.0,890.0,Double disc. ABS. Floating discs. Four-piston calipers. ,Single disc. ABS. Floating disc. Two-piston calipers. ,120/70-R19 ,170/60-R17 ,"BMW Motorrad Telelever; stanchion diameter 37 mm, central spring strut","Cast aluminium single-sided swing arm with BMW Motorrad Paralever; WAD strut (travel-related damping), spring pre-load hydraulically adjustable (continuously variable) at handwheel, rebound damping adjustable at handwheel","Light White, Ocean Blue metallic Matte, Racing Red Matte"
34393,bmw,r 1200 gs adventure,2016,49500,14990,13000.0,Enduro / offroad,3.4,1170.0,125.0,125.0,Two cylinder boxer, four-stroke,6-speed,101.0,73.0,30.0,Injection. Electronic intake pipe injection,Double Overhead Cams/Twin Cam (DOHC),Oil & air,Shaft drive,229.1,1510.0,890.0,Double disc. ABS. Floating discs. Four-piston calipers. ,Single disc. ABS. Floating disc. Two-piston calipers. ,120/70-R19 ,170/60-R17 ,"BMW Motorrad Telelever; stanchion diameter 37 mm, central spring strut","Cast aluminium single-sided swing arm with BMW Motorrad Paralever; WAD strut (travel-related damping), spring pre-load hydraulically adjustable (continuously variable) at handwheel, rebound damping adjustable at handwheel","Light White, Ocean Blue metallic Matte, Racing Red Matte"
41796,bmw,r 1200 gs adventure,2016,40000,15290,,Enduro / offroad,3.4,1170.0,125.0,125.0,Two cylinder boxer, four-stroke,6-speed,101.0,73.0,30.0,Injection. Electronic intake pipe injection,Double Overhead Cams/Twin Cam (DOHC),Oil & air,Shaft drive,229.1,1510.0,890.0,Double disc. ABS. Floating discs. Four-piston calipers. ,Single disc. ABS. Floating disc. Two-piston calipers. ,120/70-R19 ,170/60-R17 ,"BMW Motorrad Telelever; stanchion diameter 37 mm, central spring strut","Cast aluminium single-sided swing arm with BMW Motorrad Paralever; WAD strut (travel-related damping), spring pre-load hydraulically adjustable (continuously variable) at handwheel, rebound damping adjustable at handwheel","Light White, Ocean Blue metallic Matte, Racing Red Matte"
47970,bmw,r 1200 gs adventure,2016,13000,16590,14500.0,Enduro / offroad,3.4,1170.0,125.0,125.0,Two cylinder boxer, four-stroke,6-speed,101.0,73.0,30.0,Injection. Electronic intake pipe injection,Double Overhead Cams/Twin Cam (DOHC),Oil & air,Shaft drive,229.1,1510.0,890.0,Double disc. ABS. Floating discs. Four-piston calipers. ,Single disc. ABS. Floating disc. Two-piston calipers. ,120/70-R19 ,170/60-R17 ,"BMW Motorrad Telelever; stanchion diameter 37 mm, central spring strut","Cast aluminium single-sided swing arm with BMW Motorrad Paralever; WAD strut (travel-related damping), spring pre-load hydraulically adjustable (continuously variable) at handwheel, rebound damping adjustable at handwheel","Light White, Ocean Blue metallic Matte, Racing Red Matte"
7705,aprilia,shiver 900,2019,20000,5790,,Naked bike,3.3,896.0,93.0,90.0,V2, four-stroke,6-speed,92.0,64.1,15.0,Injection. Ride by Wire integrated engine control system. ,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,207.0,1440.0,810.0,Double disc. ABS. Wave disc. Four-piston radial calipers.,Single disc. Wave disc. Single piston caliper. ABS.,120/70-ZR17 ,180/55-ZR17 ,"Kabaya Upside-down fork, 41 mm. Adjustable hydraulic rebound damping and spring preload. ",Double sided aluminum alloy swingarm. Sachs monoshock absorber with adjustable preload and rebound damping. ,Hi-Tech Silver/Challenging Red/Innovation Dark
20767,aprilia,shiver 900,2019,20000,5990,,Naked bike,3.3,896.0,93.0,90.0,V2, four-stroke,6-speed,92.0,64.1,15.0,Injection. Ride by Wire integrated engine control system. ,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,207.0,1440.0,810.0,Double disc. ABS. Wave disc. Four-piston radial calipers.,Single disc. Wave disc. Single piston caliper. ABS.,120/70-ZR17 ,180/55-ZR17 ,"Kabaya Upside-down fork, 41 mm. Adjustable hydraulic rebound damping and spring preload. ",Double sided aluminum alloy swingarm. Sachs monoshock absorber with adjustable preload and rebound damping. ,Hi-Tech Silver/Challenging Red/Innovation Dark
25229,aprilia,shiver 900,2019,10000,6190,5000.0,Naked bike,3.3,896.0,93.0,90.0,V2, four-stroke,6-speed,92.0,64.1,15.0,Injection. Ride by Wire integrated engine control system. ,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,207.0,1440.0,810.0,Double disc. ABS. Wave disc. Four-piston radial calipers.,Single disc. Wave disc. Single piston caliper. ABS.,120/70-ZR17 ,180/55-ZR17 ,"Kabaya Upside-down fork, 41 mm. Adjustable hydraulic rebound damping and spring preload. ",Double sided aluminum alloy swingarm. Sachs monoshock absorber with adjustable preload and rebound damping. ,Hi-Tech Silver/Challenging Red/Innovation Dark
7730,bmw,s 1000 r,2016,30000,8990,,Sport,3.4,999.0,160.0,112.0,In-line four, four-stroke,6-speed,80.0,49.7,17.5,Injection. Electronic intake pipe injection/digital engine management including knock sensor (BMS-K-P),Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,178.0,1439.0,814.0,Double disc. ABS. Floating discs. Four-piston calipers. ,Single disc. ABS. Floating disc. Single-piston caliper. ,120/70-ZR17 ,190/55-ZR17 ,Upside down telescopic fork  and empty,"Aluminium dual swing arm, adjustable rear suspension","Light White, Black Storm Metallic, Racing Red"
22930,bmw,s 1000 r,2016,60000,8790,,Sport,3.4,999.0,160.0,112.0,In-line four, four-stroke,6-speed,80.0,49.7,17.5,Injection. Electronic intake pipe injection/digital engine management including knock sensor (BMS-K-P),Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,178.0,1439.0,814.0,Double disc. ABS. Floating discs. Four-piston calipers. ,Single disc. ABS. Floating disc. Single-piston caliper. ,120/70-ZR17 ,190/55-ZR17 ,Upside down telescopic fork  and empty,"Aluminium dual swing arm, adjustable rear suspension","Light White, Black Storm Metallic, Racing Red"
35796,bmw,s 1000 r,2016,40000,9590,,Sport,3.4,999.0,160.0,112.0,In-line four, four-stroke,6-speed,80.0,49.7,17.5,Injection. Electronic intake pipe injection/digital engine management including knock sensor (BMS-K-P),Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,178.0,1439.0,814.0,Double disc. ABS. Floating discs. Four-piston calipers. ,Single disc. ABS. Floating disc. Single-piston caliper. ,120/70-ZR17 ,190/55-ZR17 ,Upside down telescopic fork  and empty,"Aluminium dual swing arm, adjustable rear suspension","Light White, Black Storm Metallic, Racing Red"
52951,bmw,s 1000 r,2016,40000,9490,,Sport,3.4,999.0,160.0,112.0,In-line four, four-stroke,6-speed,80.0,49.7,17.5,Injection. Electronic intake pipe injection/digital engine management including knock sensor (BMS-K-P),Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,178.0,1439.0,814.0,Double disc. ABS. Floating discs. Four-piston calipers. ,Single disc. ABS. Floating disc. Single-piston caliper. ,120/70-ZR17 ,190/55-ZR17 ,Upside down telescopic fork  and empty,"Aluminium dual swing arm, adjustable rear suspension","Light White, Black Storm Metallic, Racing Red"
7798,triumph,street triple,2009,30000,3990,,Naked bike,3.8,675.0,105.0,69.0,In-line three, four-stroke,6-speed,74.0,52.3,17.4,Injection. Multipoint sequential electronic fuel injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,167.0,1395.0,800.0,Double disc,Single disc,120/70-ZR17 ,180/55-ZR17 ,41mm upside down forks. 120mm travel,Monoshock with adjustable preload 126mm rear wheel travel,Fusion White. Jet Black. Roulette Green
8857,triumph,street triple,2009,20000,4490,,Naked bike,3.8,675.0,105.0,69.0,In-line three, four-stroke,6-speed,74.0,52.3,17.4,Injection. Multipoint sequential electronic fuel injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,167.0,1395.0,800.0,Double disc,Single disc,120/70-ZR17 ,180/55-ZR17 ,41mm upside down forks. 120mm travel,Monoshock with adjustable preload 126mm rear wheel travel,Fusion White. Jet Black. Roulette Green
